id_zone;INSEE;LIBGEO;DEP;REG;EPCI;TYPPRED;loypredm2;lwrIPm2;uprIPm2;R2adj;Nbobs_maille;NBobs_commune
1007;62608;Neuville-Bourjonval;62;32;200035442;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;6
578;62609;Neuville-Saint-Vaast;62;32;200033579;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;29
664;62610;Neuville-sous-Montreuil;62;32;200069029;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;32
578;62611;Neuville-Vitasse;62;32;200033579;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;16
772;62612;Neuvireuil;62;32;200044048;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;19
550;62613;Nielles-l�s-Bl�quin;62;32;246201016;epci;6,566889983;5,378665653;8,017610098;0,591921888;1144;28
1502;62614;Nielles-l�s-Ardres;62;32;200072478;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;13
1295;62615;Nielles-l�s-Calais;62;32;246201149;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;4
721;62616;Noeux-l�s-Auxi;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;2
1705;62617;Noeux-les-Mines;62;32;200072460;commune;7,735997336;6,342685614;9,435380913;0,649872083;511;264
1239;62618;Nordausques;62;32;200069037;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;54
1007;62619;Noreuil;62;32;200035442;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;0
791;62620;Norrent-Fontes;62;32;200072460;epci;6,912759931;5,545391035;8,617291291;0,595516092;591;49
464;62621;Nortkerque;62;32;246200844;maille;7,962826084;6,60520143;9,599495173;0,698380416;1424;34
1239;62622;Nort-Leulinghem;62;32;200069037;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;11
1239;62623;Nouvelle-�glise;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;23
1315;62624;Noyelles-Godault;62;32;246200299;commune;7,986016516;6,593593927;9,672488251;0,702328769;967;104
791;62625;Noyelles-l�s-Humi�res;62;32;200044030;epci;6,311208778;5,06140658;7,869621934;0,595516092;591;0
1267;62626;Noyelles-l�s-Vermelles;62;32;200072460;maille;7,718112592;6,358911164;9,367839942;0,666122925;492;35
772;62627;Noyelles-sous-Bellonne;62;32;200044048;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;14
797;62628;Noyelles-sous-Lens;62;32;246200364;maille;7,706922341;6,139490023;9,674525367;0,69998555;699;88
1032;62629;Noyellette;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;0
1032;62630;Noyelle-Vion;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;6
721;62631;Nuncq-Hautec�te;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;10
1331;62632;Oblinghem;62;32;200072460;maille;7,173426718;5,860518985;8,780459719;0,669921184;499;5
703;62633;Oeuf-en-Ternois;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;6
1239;62634;Offekerque;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;44
536;62635;Offin;62;32;200044030;epci;6,802393825;5,525065093;8,375025627;0,721642099;750;5
1295;62636;Offrethun;62;32;246200380;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;4
255;62637;Oignies;62;32;246200299;maille;7,332955211;5,918686438;9,085163185;0,618523169;1038;88
913;62638;Oisy-le-Verger;62;32;200044048;maille;7,207865496;5,791136062;8,97118017;0,710431166;583;47
772;62639;Oppy;62;32;200044048;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;24
721;62640;Orville;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;3
1265;62641;Ostreville;62;32;200069672;maille;6,849670689;5,469969085;8,577377278;0,671408594;530;4
703;62642;Ourton;62;32;200072460;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;44
1709;62643;Outreau;62;32;246200729;commune;8,225703854;6,573958324;10,29246012;0,721222523;791;174
550;62644;Ouve-Wirquin;62;32;246201016;epci;6,566889983;5,378665653;8,017610098;0,591921888;1144;10
1239;62645;Oye-Plage;62;32;246200844;commune;8,413949525;6,853120604;10,33026423;0,667998302;687;149
1688;62646;Palluel;62;32;200044048;maille;7,511901333;6,068068835;9,299278431;0,692369393;550;25
743;62647;Le Parcq;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;23
664;62648;Parenty;62;32;200069235;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;18
1032;62649;Pas-en-Artois;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;29
578;62650;Pelves;62;32;200044048;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;17
703;62651;Penin;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;22
1265;62652;Pernes;62;32;200069672;commune;6,875323515;5,492454051;8,606366663;0,671408594;530;104
1295;62653;Pernes-l�s-Boulogne;62;32;246200729;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;11
1253;62654;Peuplingues;62;32;200072478;maille;7,870113988;6,445955231;9,608924039;0,713576111;520;82
791;62655;Pierremont;62;32;200069672;epci;6,50608998;5,213470777;8,119199021;0,595516092;591;2
969;62656;Pihem;62;32;246201016;maille;6,853277882;5,711692903;8,223029235;0,737782245;527;56
1295;62657;Pihen-l�s-Gu�nes;62;32;200072478;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;33
1295;62658;Pittefaux;62;32;246200729;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;3
743;62659;Planques;62;32;200069235;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;4
772;62660;Plouvain;62;32;200044048;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;5
536;62661;Bouin-Plumoison;62;32;200044030;epci;6,802393825;5,525065093;8,375025627;0,721642099;750;18
1239;62662;Polincove;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;30
721;62663;Pommera;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;13
1032;62664;Pommier;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;4
1060;62665;Le Ponchel;62;32;200069672;maille;6,628188548;5,593785605;7,853873303;0,70931148;851;0
1741;62666;Pont-�-Vendin;62;32;246200364;maille;7,611507657;6,255577921;9,261342365;0,693571915;479;71
1709;62667;Le Portel;62;32;246200729;commune;8,105183873;6,472863023;10,14914195;0,721222523;791;125
743;62668;Pr�defin;62;32;200069672;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;2
1265;62669;Pressy;62;32;200069672;maille;6,849670689;5,469969085;8,577377278;0,671408594;530;6
664;62670;Preures;62;32;200069235;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;39
1007;62671;Pronville;62;32;200044048;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;26
630;62672;Puisieux;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;5
980;62673;Qu�ant;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;19
1239;62674;Quelmes;62;32;246201016;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;31
647;62675;Quercamps;62;32;246201016;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;13
791;62676;Quernes;62;32;200072460;epci;6,912759931;5,545391035;8,617291291;0,595516092;591;17
743;62677;Le Quesnoy-en-Artois;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;3
647;62678;Quesques;62;32;200018083;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;8
647;62679;Questrecques;62;32;200018083;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;5
772;62680;Qui�ry-la-Motte;62;32;200044048;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;30
969;62681;Quiest�de;62;32;200069037;maille;6,853277882;5,711692903;8,223029235;0,737782245;527;13
550;62682;Quilen;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;3
743;62683;Quoeux-Haut-Ma�nil;62;32;200069672;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;0
482;62684;Racquinghem;62;32;200069037;maille;7,430325142;6,023521931;9,1656895;0,606151903;517;81
550;62685;Radinghem;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;10
703;62686;Ramecourt;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;7
664;62688;Rang-du-Fliers;62;32;200069029;commune;9,050142338;7,3877006;11,08668052;0,787114961;580;119
630;62689;Ransart;62;32;200033579;epci;7,761770543;6,149799821;9,79626715;0,652542149;674;13
743;62690;Raye-sur-Authie;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;5
969;62691;Saint-Augustin;62;32;200069037;maille;6,853277882;5,711692903;8,223029235;0,737782245;527;7
1502;62692;Rebergues;62;32;246201016;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;3
840;62693;Rebreuve-Ranchicourt;62;32;200072460;maille;7,662974857;6,148972273;9,549755805;0,724717451;609;7
721;62694;Rebreuve-sur-Canche;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;3
721;62695;Rebreuviette;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;7
743;62696;Reclinghem;62;32;200069037;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;6
980;62697;R�court;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;7
664;62698;Recques-sur-Course;62;32;200069029;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;6
1239;62699;Recques-sur-Hem;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;9
743;62700;Regnauville;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;9
791;62701;Rely;62;32;200072460;epci;6,912759931;5,545391035;8,617291291;0,595516092;591;10
550;62702;Remilly-Wirquin;62;32;246201016;epci;6,566889983;5,378665653;8,017610098;0,591921888;1144;16
980;62703;R�my;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;3
550;62704;Renty;62;32;200069037;epci;6,272217292;5,137989824;7,656829054;0,591921888;1144;26
464;62705;Rety;62;32;246200380;maille;7,962826084;6,60520143;9,599495173;0,698380416;1424;65
592;62706;Richebourg;62;32;200072460;maille;8,201880858;6,704675346;10,03342386;0,698670084;923;89
1037;62708;Riencourt-l�s-Bapaume;62;32;200035442;maille;7,250151315;5,868123004;8,957667393;0,597947039;643;4
980;62709;Riencourt-l�s-Cagnicourt;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;3
550;62710;Rimboval;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;8
464;62711;Rinxent;62;32;246200380;commune;7,896904337;6,550278971;9,520372854;0,698380416;1424;112
630;62712;Rivi�re;62;32;200033579;epci;7,761770543;6,149799821;9,79626715;0,652542149;674;23
1331;62713;Robecq;62;32;200072460;maille;7,173426718;5,860518985;8,780459719;0,669921184;499;30
578;62714;Roclincourt;62;32;200033579;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;15
630;62715;Rocquigny;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;2
1502;62716;Rodelinghem;62;32;200072478;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;40
703;62717;Ro�llecourt;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;16
578;62718;Roeux;62;32;200033579;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;9
791;62719;Rollancourt;62;32;200044030;epci;6,311208778;5,06140658;7,869621934;0,595516092;591;3
791;62720;Rombly;62;32;200072460;epci;6,912759931;5,545391035;8,617291291;0,595516092;591;2
482;62721;Roquetoire;62;32;200069037;maille;7,430325142;6,023521931;9,1656895;0,606151903;517;76
721;62722;Rougefay;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;0
1168;62723;Roussent;62;32;200044030;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;9
797;62724;Rouvroy;62;32;246200299;commune;7,910140545;6,294817555;9,939974096;0,69998555;699;103
550;62725;Royon;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;4
550;62726;Ruisseauville;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;10
840;62727;Ruitz;62;32;200072460;maille;7,662974857;6,148972273;9,549755805;0,724717451;609;37
913;62728;Rumaucourt;62;32;200044048;maille;7,207865496;5,791136062;8,97118017;0,710431166;583;27
550;62729;Rumilly;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;8
991;62730;Ruminghem;62;32;246200844;maille;7,466199237;5,992689056;9,302022936;0,710831596;501;33
1007;62731;Ruyaulcourt;62;32;200035442;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;15
791;62732;Sachin;62;32;200069672;epci;6,50608998;5,213470777;8,119199021;0,595516092;591;14
1032;62733;Sailly-au-Bois;62;32;200035442;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;7
980;62734;Sailly-en-Ostrevent;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;17
1427;62735;Sailly-Labourse;62;32;200072460;maille;7,274410336;5,786310274;9,145214001;0,712779561;578;59
1537;62736;Sailly-sur-la-Lys;62;32;245900758;commune;8,362760183;6,729458113;10,39247986;0,840765414;618;107
366;62737;Sains-en-Gohelle;62;32;246200364;commune;7,529689609;6,290705928;9,012696866;0,79665442;530;144
743;62738;Sains-l�s-Fressin;62;32;200069235;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;8
401;62739;Sains-l�s-Marquion;62;32;200044048;maille;7,275071538;6,02300355;8,787420669;0,677907095;784;12
791;62740;Sains-l�s-Pernes;62;32;200069672;epci;6,50608998;5,213470777;8,119199021;0,595516092;591;5
1032;62741;Saint-Amand;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;2
1782;62742;Saint-Aubin;62;32;200069029;maille;9,985255059;7,423321446;13,43136214;0,808728739;499;10
743;62743;Sainte-Austreberthe;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;10
1386;62744;Sainte-Catherine;62;32;200033579;maille;8,667332751;7,062530114;10,63679104;0,762398022;692;73
550;62745;Saint-Denoeux;62;32;200044030;maille;6,488668428;5,315359548;7,920972719;0,591921888;1144;2
1709;62746;Saint-�tienne-au-Mont;62;32;246200729;maille;8,391876499;6,707122451;10,4998219;0,721222523;791;48
1442;62747;Saint-Floris;62;32;200072460;maille;7,895056025;6,396740776;9,744323213;0,737179682;579;8
1239;62748;Saint-Folquin;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;51
743;62749;Saint-Georges;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;7
791;62750;Saint-Hilaire-Cottes;62;32;200072460;epci;6,912759931;5,545391035;8,617291291;0,595516092;591;22
464;62751;Saint-Inglevert;62;32;246200380;maille;7,962826084;6,60520143;9,599495173;0,698380416;1424;41
664;62752;Saint-Josse;62;32;200069029;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;6
1386;62753;Saint-Laurent-Blangy;62;32;200033579;commune;8,486753799;6,91676539;10,41310294;0,762398022;692;102
630;62754;Saint-L�ger;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;20
647;62755;Saint-L�onard;62;32;246200729;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;40
1239;62756;Sainte-Marie-Kerque;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;49
793;62757;Saint-Martin-lez-Tatinghem;62;32;200069037;commune;7,384622238;6,114013718;8,919287413;0,63914008;534;121
1709;62758;Saint-Martin-Boulogne;62;32;246200729;commune;8,402575839;6,718754679;10,50838795;0,721222523;791;186
647;62759;Saint-Martin-Choquel;62;32;200018083;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;14
550;62760;Saint-Martin-d'Hardinghem;62;32;200069037;epci;6,272217292;5,137989824;7,656829054;0,591921888;1144;7
630;62761;Saint-Martin-sur-Cojeul;62;32;200033579;epci;7,761770543;6,149799821;9,79626715;0,652542149;674;2
550;62762;Saint-Michel-sous-Bois;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;5
703;62763;Saint-Michel-sur-Ternoise;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;21
1386;62764;Saint-Nicolas;62;32;200033579;maille;8,667332751;7,062530114;10,63679104;0,762398022;692;79
79;62765;Saint-Omer;62;32;200069037;commune;6,844237795;5,533837574;8,464937824;0,704133008;757;757
1239;62766;Saint-Omer-Capelle;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;26
1265;62767;Saint-Pol-sur-Ternoise;62;32;200069672;commune;6,758843264;5,402587147;8,455571566;0,671408594;530;386
1168;62768;Saint-R�my-au-Bois;62;32;200044030;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;0
1295;62769;Saint-Tricat;62;32;200072478;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;11
1442;62770;Saint-Venant;62;32;200072460;maille;7,895056025;6,396740776;9,744323213;0,737179682;579;87
1469;62771;Sallaumines;62;32;246200364;commune;7,376482766;5,863282469;9,28021092;0,597398194;763;132
793;62772;Salperwick;62;32;200069037;maille;7,036342593;5,792462784;8,547334515;0,63914008;534;20
1647;62773;Samer;62;32;200018083;commune;7,901347918;6,509264503;9,591144882;0,700190667;625;182
1253;62774;Sangatte;62;32;246201149;commune;8,057990756;6,59890711;9,839692232;0,713576111;520;113
1502;62775;Sanghen;62;32;200072478;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;7
630;62776;Sapignies;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;2
1037;62777;Le Sars;62;32;200035442;maille;7,250151315;5,868123004;8,957667393;0,597947039;643;3
721;62778;Sars-le-Bois;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;2
1032;62779;Sarton;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;0
913;62780;Sauchy-Cauchy;62;32;200044048;maille;7,207865496;5,791136062;8,97118017;0,710431166;583;8
913;62781;Sauchy-Lestr�e;62;32;200044048;maille;7,207865496;5,791136062;8,97118017;0,710431166;583;18
980;62782;Saudemont;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;15
1168;62783;Saulchoy;62;32;200044030;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;15
721;62784;Saulty;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;38
703;62785;Savy-Berlette;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;16
1647;62786;Selles;62;32;200018083;maille;7,845027111;6,454673976;9,534865835;0,700190667;625;12
550;62787;Sempy;62;32;200044030;maille;6,488668428;5,315359548;7,920972719;0,591921888;1144;10
647;62788;Seninghem;62;32;246201016;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;17
664;62789;Senlecques;62;32;200018083;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;4
743;62790;Senlis;62;32;200069235;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;2
721;62791;S�ricourt;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;0
793;62792;Serques;62;32;200069037;maille;7,036342593;5,792462784;8,547334515;0,63914008;534;41
840;62793;Servins;62;32;246200364;maille;7,662974857;6,148972273;9,549755805;0,724717451;609;16
550;62794;Setques;62;32;246201016;epci;6,566889983;5,378665653;8,017610098;0,591921888;1144;13
721;62795;Sibiville;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;1
1032;62796;Simencourt;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;22
791;62797;Siracourt;62;32;200069672;epci;6,50608998;5,213470777;8,119199021;0,595516092;591;0
721;62798;Sombrin;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;1
664;62799;Sorrus;62;32;200069029;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;27
1032;62800;Souastre;62;32;200035442;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;9
578;62801;Souchez;62;32;246200364;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;51
721;62802;Le Souich;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;6
1502;62803;Surques;62;32;246201016;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;20
721;62804;Sus-Saint-L�ger;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;11
1265;62805;Tangry;62;32;200069672;maille;6,849670689;5,469969085;8,577377278;0,671408594;530;20
1295;62806;Tardinghen;62;32;246200380;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;9
743;62808;Teneur;62;32;200069672;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;6
703;62809;Ternas;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;3
772;62810;Th�lus;62;32;200033579;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;30
969;62811;Th�rouanne;62;32;200069037;maille;6,853277882;5,711692903;8,223029235;0,737782245;527;95
550;62812;Thiembronne;62;32;200069037;epci;6,272217292;5,137989824;7,656829054;0,591921888;1144;25
703;62813;La Thieuloye;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;7
721;62814;Thi�vres;62;32;200069482;epci;7,406835531;6,069570041;9,038731281;0,654107347;942;2
1168;62815;Tigny-Noyelle;62;32;200069029;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;8
703;62816;Tilloy-l�s-Hermaville;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;3
1386;62817;Tilloy-l�s-Mofflaines;62;32;200033579;maille;8,667332751;7,062530114;10,63679104;0,762398022;692;48
791;62818;Tilly-Capelle;62;32;200069672;epci;6,50608998;5,213470777;8,119199021;0,595516092;591;3
793;62819;Tilques;62;32;200069037;maille;7,036342593;5,792462784;8,547334515;0,63914008;534;42
703;62820;Tincques;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;73
1647;62821;Tingry;62;32;200018083;maille;7,845027111;6,454673976;9,534865835;0,700190667;625;10
1060;62822;Tollent;62;32;200069672;maille;6,628188548;5,593785605;7,853873303;0,70931148;851;3
550;62823;Torcy;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;8
1168;62824;Tortefontaine;62;32;200044030;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;0
980;62825;Tortequesne;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;17
1782;62826;Le Touquet-Paris-Plage;62;32;200069029;maille;9,985255059;7,423321446;13,43136214;0,808728739;499;90
1502;62827;Tournehem-sur-la-Hem;62;32;200069037;maille;7,074841652;5,871200954;8,525237816;0,728997164;630;94
791;62828;Tramecourt;62;32;200044030;epci;6,311208778;5,06140658;7,869621934;0,595516092;591;1
630;62829;Le Transloy;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;5
401;62830;Trescault;62;32;200035442;maille;7,275071538;6,02300355;8,787420669;0,677907095;784;4
1265;62831;Troisvaux;62;32;200069672;maille;6,849670689;5,469969085;8,577377278;0,671408594;530;2
664;62832;Tubersent;62;32;200069029;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;7
721;62833;Vacquerie-le-Boucq;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;2
743;62834;Vacqueriette-Erqui�res;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;17
703;62835;Valhuon;62;32;200069672;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;21
840;62836;Vaudricourt;62;32;200072460;maille;7,662974857;6,148972273;9,549755805;0,724717451;609;40
550;62837;Vaudringhem;62;32;246201016;epci;6,566889983;5,378665653;8,017610098;0,591921888;1144;15
1060;62838;Vaulx;62;32;200069672;maille;6,628188548;5,593785605;7,853873303;0,70931148;851;0
1007;62839;Vaulx-Vraucourt;62;32;200035442;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;26
1007;62840;V�lu;62;32;200035442;maille;6,533696093;5,300385329;8,053977586;0,683524641;528;6
1331;62841;Vendin-l�s-B�thune;62;32;200072460;maille;7,173426718;5,860518985;8,780459719;0,669921184;499;87
1267;62842;Vendin-le-Vieil;62;32;246200364;maille;7,718112592;6,358911164;9,367839942;0,666122925;492;71
743;62843;Verchin;62;32;200069235;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;4
550;62844;Verchocq;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;34
664;62845;Verlincthun;62;32;200018083;maille;7,902172808;6,455943986;9,672378699;0,787114961;580;9
1267;62846;Vermelles;62;32;200072460;maille;7,718112592;6,358911164;9,367839942;0,666122925;492;66
1427;62847;Verquigneul;62;32;200072460;maille;7,274410336;5,786310274;9,145214001;0,712779561;578;49
1427;62848;Verquin;62;32;200072460;commune;7,385499431;5,8808266;9,275159014;0,712779561;578;113
536;62849;Verton;62;32;200069029;epci;7,740904978;6,281456618;9,539444992;0,721642099;750;51
743;62850;Vieil-Hesdin;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;4
592;62851;Vieille-Chapelle;62;32;200072460;maille;8,201880858;6,704675346;10,03342386;0,698670084;923;14
1239;62852;Vieille-�glise;62;32;246200844;maille;7,693865681;6,282681649;9,4220227;0,667998302;687;51
647;62853;Vieil-Moutier;62;32;200018083;maille;7,556694173;6,049292706;9,439719584;0,78390204;573;9
578;62854;Villers-au-Bois;62;32;246200364;maille;8,242692355;6,810137717;9,976593731;0,693246521;567;15
630;62855;Villers-au-Flos;62;32;200035442;epci;7,049896941;5,580098088;8,90684108;0,652542149;674;9
703;62856;Villers-Br�lin;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;8
1032;62857;Villers-Ch�tel;62;32;200069482;maille;7,005051986;5,599199188;8,763887778;0,720600719;567;0
980;62858;Villers-l�s-Cagnicourt;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;16
721;62859;Villers-l'H�pital;62;32;200069672;epci;7,085288029;5,804085342;8,64930536;0,654107347;942;1
703;62860;Villers-Sir-Simon;62;32;200069482;maille;6,501976173;5,386702992;7,848157624;0,805898207;662;7
772;62861;Vimy;62;32;246200364;maille;8,269682938;6,730386371;10,16102971;0,775338758;714;79
550;62862;Vincly;62;32;200069235;epci;6,150442174;5,036880491;7,510191874;0,591921888;1144;6
592;62863;Violaines;62;32;200072460;commune;8,318104997;6,797781284;10,17844909;0,698670084;923;112
980;62864;Vis-en-Artois;62;32;200044048;maille;6,945813404;5,718650712;8,436312387;0,698864243;525;35
772;62865;Vitry-en-Artois;62;32;200044048;commune;7,910636262;6,438322105;9,719638914;0,775338758;714;186
1168;62866;Waben;62;32;200069029;maille;6,875256857;5,412522407;8,733295364;0,65638398;497;3
1295;62867;Wacquinghen;62;32;246200380;maille;8,351809128;6,743484781;10,3437196;0,771254523;608;6
791;62868;Wail;62;32;200044030;epci;6,311208778;5,06140658;7,869621934;0,595516092;591;13
630;62869;Wailly;62;32;200033579;epci;7,761770543;6,149799821;9,79626715;0,652542149;674;32
536;62870;Wailly-Beaucamp;62;32;200069029;epci;7,740904978;6,281456618;9,539444992;0,721642099;750;21
743;62871;Wambercourt;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;14
743;62872;Wamin;62;32;200044030;maille;6,133891275;5,039217853;7,4663615;0,674115456;1046;9
